id,label
PZP,Entity
FANCG,Entity
CLPTM1,Entity
AADAT,Entity
sclerosing cholangitis,Entity
PEPD,Entity
KRT18,Entity
RCN1,Entity
Ramucirumab,Entity
HTRA1,Entity
Atovaquone,Entity
4-hydroxyphenylacetic aciduria,Entity
Excessive daytime somnolence,Entity
Cilostazol,Entity
disease of pharynx,Entity
HADHA,Entity
MAFG,Entity
exocrine pancreatic insufficiency,Entity
EPS8L3,Entity
MAFA,Entity
Tetracycline,Entity
Maternal diabetes,Entity
Biliary tract abnormality,Entity
small intestine disease,Entity
Rifamycin,Entity
ACAP1,Entity
Heterogeneous,Entity
cutaneous photosensitivity-lethal colitis syndrome,Entity
acute liver failure,Entity
Nausea and vomiting,Entity
tuberculosis,Entity
RHOA,Entity
Polycystic ovaries,Entity
SDHA,Entity
SLC51B,Entity
NCAPH,Entity
TRIM24,Entity
inherited porphyria,Entity
Indinavir,Entity
EVL,Entity
Moexipril,Entity
beta-hexachlorocyclohexane,Entity
MCM10,Entity
Liothyronine,Entity
Telithromycin,Entity
Fulvestrant,Entity
Hyoscyamine,Entity
Saxagliptin,Entity
peptic esophagitis,Entity
Fluconazole,Entity
Bethanechol,Entity
RRP9,Entity
Etretinate,Entity
generalized juvenile polyposis/juvenile polyposis coli,Entity
Elevated erythrocyte sedimentation rate,Entity
ASCL1,Entity
Mefenamic acid,Entity
digestive system disease,Entity
ITGA5,Entity
SERPINB5,Entity
KLF6,Entity
CEACAM1,Entity
dermatitis,Entity
appendix adenoma,Entity
ASPG,Entity
Zinc,Entity
Ergocalciferol,Entity
CRABP1,Entity
ANGPTL6,Entity
Generalized osteoporosis,Entity
MARCKS,Entity
Fomepizole,Entity
LRP1,Entity
AKAP12,Entity
Hypomagnesemia,Entity
ECT2,Entity
KCND3,Entity
Wheezing,Entity
hypopharynx cancer,Entity
GFI1,Entity
DEPDC1,Entity
Abnormal renal morphology,Entity
HSPA5,Entity
Procainamide,Entity
GSK3B,Entity
Tadalafil,Entity
ITIH3,Entity
HHIP,Entity
BUB1B,Entity
Sulindac,Entity
Cronkhite-Canada syndrome,Entity
GLP1R,Entity
Dextropropoxyphene,Entity
GDA,Entity
CUX1,Entity
Daclatasvir,Entity
TBL1XR1,Entity
Salicylamide,Entity
gallbladder papillary neoplasm,Entity
Coenzyme M,Entity
ANXA2,Entity
INSR,Entity
Methacholine,Entity
Fluphenazine,Entity
Rizatriptan,Entity
EDNRB,Entity
Quinidine,Entity
Maraviroc,Entity
systemic autoimmune disease,Entity
Abnormality of metabolism/homeostasis,Entity
Abnormality of the nose,Entity
Repaglinide,Entity
Dihydroergotamine,Entity
RTP3,Entity
BCL11B,Entity
Thickened skin,Entity
cholangiolocellular carcinoma,Entity
Insulin degludec,Entity
FAM180A,Entity
PAX3,Entity
ampulla of vater adenocarcinoma,Entity
gallbladder neuroendocrine neoplasm,Entity
Paraplegia,Entity
MTOR,Entity
Hematemesis,Entity
Leukocytosis,Entity
EGLN1,Entity
Papule,Entity
ZNF667-AS1,Entity
RHPN2,Entity
FCGR3A,Entity
Bexarotene,Entity
COX7B2,Entity
SEMA3D,Entity
colitis (disease),Entity
MIRLET7I,Entity
PRKCSH,Entity
Cefuroxime,Entity
CD276,Entity
CLN3,Entity
CDKN1A,Entity
salmonellosis,Entity
Skin ulcer,Entity
Bendroflumethiazide,Entity
dysentery,Entity
Polyethylene glycol,Entity
Abnormal vascular morphology,Entity
Ticlopidine,Entity
Triptorelin,Entity
CCNE1,Entity
Variable expressivity,Entity
Arthralgia,Entity
PARK7,Entity
Diabetic ketoacidosis,Entity
Mibefradil,Entity
Gout,Entity
Sleep disturbance,Entity
Titanium,Entity
Eczema,Entity
Cholangitis,Entity
"hirschsprung disease, susceptibility to",Entity
Lurasidone,Entity
Zidovudine,Entity
Burkitt lymphoma,Entity
TCF3,Entity
TNFRSF10A,Entity
Waardenburg syndrome,Entity
TK1,Entity
TRIO,Entity
CCNB2,Entity
Parathion,Entity
chronic diarrhea with villous atrophy,Entity
AXIN1,Entity
Amobarbital,Entity
Manganese,Entity
Migraine,Entity
APC2,Entity
CDC25C,Entity
BCO2,Entity
STAC3,Entity
GLI3,Entity
Chlorothiazide,Entity
MYBL2,Entity
Doripenem,Entity
JAG1,Entity
MAML3,Entity
CD5L,Entity
Low levels of vitamin K,Entity
rheumatologic disorder,Entity
Simeprevir,Entity
acetochlor,Entity
rectal villous adenoma,Entity
FOXP1,Entity
MIR29A,Entity
PBRM1,Entity
glucose intolerance,Entity
disease of genitourinary system,Entity
Cholestyramine,Entity
sarcomatoid carcinoma,Entity
ROR1,Entity
Pentamidine,Entity
gastric hemangioma,Entity
Ephedrine,Entity
Phthalic Acids,Entity
Zollinger-Ellison syndrome,Entity
Levothyroxine,Entity
Triamcinolone,Entity
S100A9,Entity
AMACR,Entity
Ertapenem,Entity
ampulla of vater small cell neuroendocrine carcinoma,Entity
Dichlorodiphenyl Dichloroethylene,Entity
Tiagabine,Entity
Cisapride,Entity
Dirithromycin,Entity
Abnormal bleeding,Entity
ANXA6,Entity
UGT1A9,Entity
Peripheral neuropathy,Entity
GDF2,Entity
Miglitol,Entity
KIF23,Entity
CHFR,Entity
CYP2E1,Entity
liver cancer,Entity
CD40,Entity
XIAP,Entity
carcinoma in situ of gastric cardia,Entity
Neoplasm of the liver,Entity
ACOX1,Entity
LY6E,Entity
Colchicine,Entity
Tramazoline,Entity
Choanal atresia,Entity
"2,2',4,4'-tetrabromodiphenyl ether",Entity
IL2,Entity
pancreatic neoplasm,Entity
Erythema,Entity
Phenelzine,Entity
UCHL1,Entity
PDGFRB,Entity
ASNS,Entity
EPHA8,Entity
Insulin aspart,Entity
Cutaneous photosensitivity,Entity
Drospirenone,Entity
PON1,Entity
ADA,Entity
Glipizide,Entity
scleroderma (disease),Entity
HMG20A,Entity
Bilateral cryptorchidism,Entity
KRT7,Entity
SCO1,Entity
XRCC1,Entity
Naproxen,Entity
Lead,Entity
IFNA2,Entity
benign neoplasm of esophagus,Entity
pancreatic adenocarcinoma,Entity
MIR369,Entity
lipoatrophic diabetes,Entity
acquired polycythemia vera,Entity
IGF2,Entity
Nephrotic syndrome,Entity
Dronedarone,Entity
Joint stiffness,Entity
intestinal neuroendocrine tumor G1,Entity
stomach carcinoma in situ,Entity
Norgestimate,Entity
HLA-DRB1,Entity
SPART,Entity
CSNK1A1L,Entity
Desirudin,Entity
"Sodium phosphate, monobasic",Entity
Malignant genitourinary tract tumor,Entity
Streptozocin,Entity
CAT,Entity
Lactulose,Entity
MDM2,Entity
NDC80,Entity
Bone pain,Entity
Hypovolemia,Entity
glycogen storage disease due to phosphorylase kinase deficiency,Entity
Urinary retention,Entity
Carboplatin,Entity
ERBB3,Entity
Difenoxin,Entity
Aluminum hydroxide,Entity
SLCO1A2,Entity
LIG3,Entity
Perazine,Entity
RASA1,Entity
WWOX,Entity
Codeine,Entity
Fenoprofen,Entity
Thiotepa,Entity
UGT1A4,Entity
Diazepam,Entity
Benzocaine,Entity
ATP7B,Entity
hepatic porphyria,Entity
IER3IP1,Entity
Nafcillin,Entity
RIPK3,Entity
head and neck cancer,Entity
IRF5,Entity
Pyrazinamide,Entity
Etravirine,Entity
AKR1C3,Entity
Fluorouracil,Entity
Isocarboxazid,Entity
Ritonavir,Entity
HMGB2,Entity
PLVAP,Entity
KIF21B,Entity
ACVR2A,Entity
Ketoconazole,Entity
Fasting hypoglycemia,Entity
Orciprenaline,Entity
Certolizumab pegol,Entity
NRSN1,Entity
NDST1,Entity
Chlorcyclizine,Entity
SLC16A2,Entity
Hirschsprung disease,Entity
DGKD,Entity
Oxytetracycline,Entity
refractory celiac disease,Entity
liver neuroendocrine carcinoma,Entity
ABCC5,Entity
Silicon dioxide,Entity
DGAT1,Entity
STK11,Entity
Empagliflozin,Entity
TPM3,Entity
PRNP,Entity
Elbasvir,Entity
DAXX,Entity
Mepenzolate,Entity
UBE2L3,Entity
Heart murmur,Entity
Lacosamide,Entity
Vertebral segmentation defect,Entity
Abnormality of the endocrine system,Entity
Isotretinoin,Entity
UTP25,Entity
HMGN5,Entity
ZNF572,Entity
PTH1R,Entity
EEF1A1,Entity
Eletriptan,Entity
ADD1,Entity
CEBPB,Entity
Fluvastatin,Entity
MAPK8IP1,Entity
RARA,Entity
CYP2C8,Entity
Vorinostat,Entity
hepatic granuloma,Entity
TFRC,Entity
Bortezomib,Entity
PRKCA,Entity
TNFRSF1B,Entity
Eosinophilia,Entity
Carbidopa,Entity
hepatic angiomyolipoma,Entity
NRP1,Entity
MYD88,Entity
Clopidogrel,Entity
Headache,Entity
BMP7,Entity
Synephrine,Entity
FCGR2A,Entity
Alimemazine,Entity
Magnesium citrate,Entity
CAV1,Entity
CYP2C19,Entity
Dimenhydrinate,Entity
Isoprenaline,Entity
Cefoperazone,Entity
TLK1,Entity
primary biliary cholangitis,Entity
Intestinal duplication,Entity
Alprazolam,Entity
AFP,Entity
VIM,Entity
Propylthiouracil,Entity
Midazolam,Entity
SCNN1G,Entity
IL17A,Entity
Azatadine,Entity
diarrheal disease,Entity
Methotrimeprazine,Entity
Dapsone,Entity
Polychlorinated Biphenyls,Entity
FLNA,Entity
Methscopolamine,Entity
CD3E,Entity
RGS2,Entity
WNT16,Entity
PRKCQ,Entity
Benzene,Entity
Epistaxis,Entity
GATA2,Entity
Xylometazoline,Entity
Mirtazapine,Entity
Decreased liver function,Entity
CRYAB,Entity
Nephrolithiasis,Entity
IRS2,Entity
Dipyridamole,Entity
cryptorchidism (disease),Entity
Methadone,Entity
Papaverine,Entity
Ethadione,Entity
Amiloride,Entity
gallbladder neoplasm,Entity
Clozapine,Entity
Flucytosine,Entity
Atomoxetine,Entity
Daunorubicin,Entity
NOTCH1,Entity
Nelfinavir,Entity
Naphazoline,Entity
BRF1,Entity
SMYD2,Entity
PAX8,Entity
KDM5B,Entity
BCL2,Entity
MT1G,Entity
CCNA1,Entity
Prostate cancer,Entity
anus neoplasm,Entity
NTHL1,Entity
AMDHD2,Entity
CACUL1,Entity
appendix adenocarcinoma,Entity
carcinoma in situ of appendix,Entity
FDFT1,Entity
SFXN1,Entity
Anal stenosis,Entity
PLXDC1,Entity
SLC16A3,Entity
ALDH4A1,Entity
FOSB,Entity
PLOD2,Entity
ZFAND3,Entity
ETV1,Entity
VHL,Entity
GDF15,Entity
SALL4,Entity
TAF15,Entity
TOMM40L,Entity
Anorexia,Entity
Membranous nephropathy,Entity
caudal duplication,Entity
isolated congenital hepatic fibrosis,Entity
duodenogastric reflux,Entity
chemically-induced disorder,Entity
Renal tubular lysine transport defect,Entity
Hyperlysinuria,Entity
SLC33A1,Entity
islet cell adenomatosis,Entity
SLC22A3,Entity
Dofetilide,Entity
FCN1,Entity
SLC23A2,Entity
Abnormality of the vasculature,Entity
"Intellectual disability, mild",Entity
Panhypogammaglobulinemia,Entity
Trichorrhexis nodosa,Entity
Uncombable hair,Entity
Increased mean platelet volume,Entity
Polycystic kidney dysplasia,Entity
Hypoplasia of the thymus,Entity
Generalized hypopigmentation,Entity
primary immunodeficiency due to a genetic defect in innate immunity,Entity
genetic parenchymatous liver disease,Entity
CDH3,Entity
HERC2,Entity
Cerebral arteriovenous malformation,Entity
Metabolic ketoacidosis,Entity
Fluoxymesterone,Entity
soft palate cancer,Entity
ARG2,Entity
multisystemic smooth muscle dysfunction syndrome,Entity
GHR,Entity
Weakness of muscles of respiration,Entity
squamous cell carcinoma of rectum,Entity
GNAS,Entity
PRL,Entity
RASL11A,Entity
MIR21,Entity
CDKN2B-AS1,Entity
endometriosis of intestine,Entity
mono-(2-ethylhexyl)phthalate,Entity
Hemiparesis,Entity
Pancreatic cysts,Entity
Intracranial cystic lesion,Entity
mucinous cystadenocarcinoma,Entity
colon adenocarcinoma,Entity
neurometabolic disease,Entity
HLA-C,Entity
ZC3HC1,Entity
CDC14A,Entity
MFN1,Entity
intestinal neoplasm,Entity
Hypoplastic fingernail,Entity
Alagille syndrome due to 20p12 microdeletion,Entity
ADIPOQ,Entity
Extrahepatic cholestasis,Entity
Hepatosplenomegaly,Entity
Ovarian carcinoma,Entity
Peritoneal abscess,Entity
SPINK1,Entity
SSTR3,Entity
SUGCT,Entity
PCWH syndrome,Entity
dyspepsia,Entity
IL10RB,Entity
CDO1,Entity
PPOX,Entity
Long nose,Entity
Triangular face,Entity
bile duct adenoma,Entity
Beta-cell dysfunction,Entity
Anorectal anomaly,Entity
Rectal atresia,Entity
IRGM,Entity
perianal Crohn disease,Entity
small bowel Crohn disease,Entity
Crohn disease of the esophagus,Entity
polycystic liver disease 4 with or without kidney cysts,Entity
Pesticides,Entity
chronic atrial and intestinal dysrhythmia,Entity
colonic disease,Entity
benign neoplasm of large intestine,Entity
colorectal Kaposi sarcoma,Entity
NAT2,Entity
ADH4,Entity
APOF,Entity
CDKN3,Entity
KCNN2,Entity
NOTCH3,Entity
ZIC2,Entity
GINS1,Entity
KBTBD11,Entity
UBD,Entity
HPSE,Entity
STAB2,Entity
NCAPG,Entity
MFSD2A,Entity
Abnormality of the thyroid gland,Entity
Increased circulating gonadotropin level,Entity
Elevated calcitonin,Entity
pancreatic vasoactive intestinal peptide producing tumor,Entity
Unconjugated hyperbilirubinemia,Entity
liver neoplasm,Entity
Papilloma,Entity
Retinal detachment,Entity
Nephropathy,Entity
DNAJC12,Entity
Eosinophilic infiltration of the esophagus,Entity
Eosinophilic microabscess formation in the esophagus,Entity
bacterial esophagitis,Entity
viral esophagitis,Entity
Increased hepatic glycogen content,Entity
diazoxide-resistant hyperinsulinism,Entity
neoplasm of minor salivary gland,Entity
Cholelithiasis,Entity
SRP72,Entity
Type I diabetes mellitus,Entity
Ventriculomegaly,Entity
Severe infection,Entity
Coombs-positive hemolytic anemia,Entity
"Reduced proportion of CD4-negative, CD8-negative, alpha-beta regulatory T cells",Entity
Nasogastric tube feeding,Entity
Inulin,Entity
Cianidanol,Entity
Chromium picolinate,Entity
Chronic constipation,Entity
Acute constipation,Entity
outlet dysfunction constipation,Entity
bowel dysfunction,Entity
SLC5A6,Entity
GGH,Entity
GNG7,Entity
SCG5,Entity
EOMES,Entity
"small intestine neuroendocrine tumor, well differentiated, low or intermediate grade",Entity
"gastric neuroendocrine tumor, well differentiated, low or intermediate grade",Entity
"neuroendocrine tumor of rectum, well differentiated, low or intermediate grade",Entity
pregnancy disorder,Entity
MIR193B,Entity
prediabetes syndrome,Entity
pancreatic serous cystadenocarcinoma,Entity
cholangitis,Entity
PGM1,Entity
CSE1L,Entity
periampullary adenoma,Entity
ampulla of vater neoplasm,Entity
duodenal neuroendocrine neoplasm,Entity
larynx cancer,Entity
Infantile onset,Entity
Decreased mucosal sucrase-isomaltase activity,Entity
Abdominal colic,Entity
intestinal disaccharidase deficiency,Entity
congenital sucrase-isomaltase deficiency with starch intolerance,Entity
congenital sucrase-isomaltase deficiency with minimal starch tolerance,Entity
congenital sucrase-isomaltase deficiency without starch intolerance,Entity
congenital sucrase-isomaltase deficiency with starch and lactose intolerance,Entity
global disaccharide intolerance,Entity
ZZZ3,Entity
ZNF593,Entity
rectum adenoma,Entity
Neurofibromas,Entity
Muir-Torre syndrome,Entity
Infantile muscular hypotonia,Entity
bile reflux,Entity
postcholecystectomy syndrome,Entity
primary intrahepatic lithiasis,Entity
idiopathic ductopenia,Entity
SEMA4A,Entity
NOX1,Entity
Anal canal squamous cell carcinoma,Entity
benign neoplasm of appendix,Entity
esophageal melanoma,Entity
CAD,Entity
perianal skin Paget disease,Entity
Type D brachydactyly,Entity
Short thumb,Entity
Short distal phalanx of the thumb,Entity
Short phalanx of hallux,Entity
HCFC1,Entity
RNF34,Entity
RPAP1,Entity
EDRF1,Entity
GUCY1A1,Entity
leukocyte disease,Entity
WDR49,Entity
GAS6,Entity
EFS,Entity
PCSK2,Entity
Large hands,Entity
C2CD3,Entity
IFT52,Entity
DISP1,Entity
mesenchymal tumor of small intestine,Entity
pancreas lymphoma,Entity
Insulin-resistant diabetes mellitus,Entity
tubular adenoma,Entity
cholecystolithiasis,Entity
Onycholysis,Entity
AMTN,Entity
Pancreatic hypoplasia,Entity
DPP10,Entity
ZNHIT6,Entity
GFER,Entity
non-syndromic visceral malformation,Entity
ADAM11,Entity
Food intolerance,Entity
Gastroschisis,Entity
Temperature instability,Entity
Abnormal glucose homeostasis,Entity
Neonatal sepsis,Entity
CRYL1,Entity
SNAI3,Entity
extrahepatic bile duct signet ring cell carcinoma,Entity
rectosigmoid junction neoplasm,Entity
polyendocrine-polyneuropathy syndrome,Entity
OSBP,Entity
xanthogranulomatous cholecystitis,Entity
acute cholecystitis,Entity
colon adenoma,Entity
SELENBP1,Entity
Aflibercept,Entity
metastatic malignant neoplasm,Entity
ARAP3,Entity
ascending colon neuroendocrine tumor G1,Entity
cecum neuroendocrine tumor G1,Entity
jejunal neuroendocrine tumor G1,Entity
GHRHR,Entity
floor of mouth mucoepidermoid carcinoma,Entity
mucoepidermoid carcinoma,Entity
Dermatological manifestations of systemic disorders,Entity
jejunal somatostatinoma,Entity
jejunal neoplasm,Entity
fibroma,Entity
STS,Entity
RAMP2,Entity
adult-onset non-insulinoma persistent hyperinsulinemic hypoglycemia,Entity
SNX18,Entity
schistosomiasis,Entity
CHGA,Entity
ACIN1,Entity
LAMB3,Entity
MSX1,Entity
pancreatic intraductal papillary-mucinous neoplasm,Entity
diphtheritic peritonitis,Entity
Giant hypertrophic gastritis,Entity
Helicobacter pylori infection,Entity
TYRP1,Entity
UGT2B17,Entity
gastric tubular adenocarcinoma,Entity
mucinous cystadenoma,Entity
intestinal infectious disease,Entity
villous adenoma,Entity
GLO1,Entity
Juvenile gastrointestinal polyposis,Entity
Juvenile colonic polyposis,Entity
collagenous colitis,Entity
GRIK3,Entity
MIR127,Entity
MIR193A,Entity
MIR34B,Entity
MIR34C,Entity
MIR302D,Entity
MIR511,Entity
MIR938,Entity
gallstones,Entity
TIMP2,Entity
LDLR,Entity
Microangiopathic hemolytic anemia,Entity
Hyperlordosis,Entity
Skeletal muscle hypertrophy,Entity
HLA-DQA1,Entity
GDI2,Entity
Restlessness,Entity
GAS2,Entity
MYCBP,Entity
CNTN6,Entity
STAG3L1,Entity
EFHD1,Entity
minor salivary gland adenoid cystic carcinoma,Entity
imperforate anus,Entity
anal spasm,Entity
Mebendazole,Entity
sarcoma,Entity
rectum rhabdomyosarcoma,Entity
anus sarcoma,Entity
rectum leiomyosarcoma,Entity
bile duct sarcoma,Entity
liver extraskeletal osteosarcoma,Entity
undifferentiated (embryonal) sarcoma,Entity
XBP1,Entity
ALOX15,Entity
Ammonia,Entity
Atrazine,Entity
PCP4,Entity
EPHA1,Entity
Proximal esophageal atresia,Entity
Arroyo Garcia Cimadevilla syndrome,Entity
MIR126,Entity
Adenocarcinoma of the colon,Entity
TMEM164,Entity
ELMO1,Entity
COPS7A,Entity
intraepithelial neoplasia,Entity
Green urine,Entity
OTOP2,Entity
colonic L-cell glucagon-like peptide producing tumor,Entity
PLIN2,Entity
FGF21,Entity
MIR139,Entity
MIR17,Entity
MIR148B,Entity
MIR384,Entity
MIR503,Entity
MIR449C,Entity
B3GAT1,Entity
GJC2,Entity
SDF4,Entity
hereditary neuroendocrine tumor of small intestine,Entity
SOD3,Entity
small intestinal diffuse large B-cell lymphoma,Entity
neurofibroma of the esophagus,Entity
Uterine leiomyosarcoma,Entity
DMBT1,Entity
FZD2,Entity
HMGCS2,Entity
PTP4A3,Entity
MIR223,Entity
ADCY8,Entity
ABCD2,Entity
AMPD1,Entity
DPAGT1,Entity
DPYSL2,Entity
FOLH1,Entity
GRID2,Entity
IPP,Entity
KCNA10,Entity
NODAL,Entity
NRCAM,Entity
OVGP1,Entity
ABCE1,Entity
SNRPB2,Entity
ZNF155,Entity
CUBN,Entity
OR1E2,Entity
DCHS1,Entity
NEURL1,Entity
KCNB2,Entity
NDST3,Entity
FADS2,Entity
ZNF432,Entity
PAN2,Entity
ABCA9,Entity
ABCA8,Entity
UNC13B,Entity
AKAP3,Entity
POSTN,Entity
DIP2C,Entity
NCDN,Entity
LPIN1,Entity
VPS13A,Entity
KCNH4,Entity
NPAP1,Entity
CHD5,Entity
CPAMD8,Entity
PCDH11X,Entity
DONSON,Entity
CINP,Entity
GPR87,Entity
DNAH3,Entity
INTS13,Entity
FSTL5,Entity
DSCAML1,Entity
ZNF624,Entity
HIVEP3,Entity
SOX17,Entity
CDH22,Entity
SLC26A10,Entity
BOLL,Entity
GDAP1L1,Entity
ZNF385D,Entity
MMRN2,Entity
ZNF442,Entity
CEBPA-DT,Entity
ZKSCAN3,Entity
ZSCAN16,Entity
HPS3,Entity
FAM110B,Entity
DSEL,Entity
C8orf34,Entity
B4GALNT2,Entity
NLRP8,Entity
KDF1,Entity
CPO,Entity
FRMPD2,Entity
PHETA1,Entity
PRIMA1,Entity
ABCA13,Entity
LONRF2,Entity
ADAMTS15,Entity
VSTM4,Entity
GJD4,Entity
FERD3L,Entity
ITPRID1,Entity
TCERG1L,Entity
CCDC9B,Entity
TMEM238L,Entity
MIR1273C,Entity
colorectal lymphoma,Entity
vallecula cancer,Entity
Renal artery stenosis,Entity
pleomorphic adenoma,Entity
Serrated intestinal polyps,Entity
Extrahepatic portal hypertension,Entity
nodular regenerative hyperplasia of the liver,Entity
intractable diarrhea-choanal atresia-eye anomalies syndrome,Entity
CDS1,Entity
Abnormal platelet aggregation,Entity
gallbladder lipoma,Entity
lipoma of stomach,Entity
CST1,Entity
MLF1,Entity
THBD,Entity
FCGBP,Entity
MIR22HG,Entity
genetic gastro-esophageal disease,Entity
Sulfacetamide,Entity
autoimmune disease of gastrointestinal tract,Entity
Iodine,Entity
congenital secretory diarrhea,Entity
esophageal granular cell tumor,Entity
splenic abscess (disease),Entity
fungal gastritis,Entity
anal verrucous carcinoma,Entity
Rotavirus infection,Entity
campylobacteriosis,Entity
enterovirus infectious disease,Entity
herpes simplex virus gingivostomatitis,Entity
Ludwig's angina,Entity
pulpitis,Entity
nasopharyngeal diphtheria,Entity
vesicular stomatitis,Entity
herpes labialis,Entity
small intestinal bacterial overgrowth,Entity
sensory system cancer,Entity
non-hypoproteinemic hypertrophic gastropathy,Entity
idiopathic gastroparesis,Entity
congenital short bowel syndrome,Entity
lymphatic system cancer,Entity
Abnormality of the musculature,Entity
Atherosclerosis,Entity
SELENON,Entity
digestive duplication,Entity
common mesentery,Entity
Anemia of inadequate production,Entity
Calvarial hyperostosis,Entity
primary bone dysplasia,Entity
FAH,Entity
LOXL1,Entity
BRD3,Entity
anal fistula (disease),Entity
Triclosan,Entity
Bromodiphenhydramine,Entity
ADCY7,Entity
ulcerative proctosigmoiditis,Entity
undetermined colitis,Entity
Esophageal carcinoma,Entity
DLEC1,Entity
CYP26B1,Entity
SLC52A3,Entity
FAT3,Entity
esophagus verrucous carcinoma,Entity
Single umbilical artery,Entity
Congenital hypothyroidism,Entity
SPEG,Entity
Gastrointestinal dysmotility,Entity
Absence of stomach bubble on fetal sonography,Entity
Oral aversion,Entity
Abnormality of the urinary system,Entity
Subglottic stenosis,Entity
Aspiration,Entity
Episodic respiratory distress,Entity
Laryngotracheomalacia,Entity
Abnormality of limbs,Entity
Abnormality of the ear,Entity
Abnormal external genitalia,Entity
Pulmonary hypoplasia,Entity
Abnormality of the pinna,Entity
jejunal adenocarcinoma (disease),Entity
Small bowel diverticula,Entity
mucinous intrahepatic cholangiocarcinoma,Entity
pancreas sarcoma,Entity
small intestinal sarcoma,Entity
chronic liver failure,Entity
intestinal volvulus,Entity
ADAM8,Entity
Oropharyngeal squamous cell carcinoma,Entity
"High, narrow palate",Entity
BARX1,Entity
FCMR,Entity
HEY2,Entity
CRNN,Entity
colorectal hamartoma,Entity
gastric hamartomatous polyp,Entity
Peutz-Jeghers polyp,Entity
tonsil cancer,Entity
Increased CSF protein,Entity
Abnormal meningeal morphology,Entity
Abnormal subarachnoid space morphology,Entity
Arachnoid cyst,Entity
CSF lymphocytic pleiocytosis,Entity
Posterior fossa cyst at the fourth ventricle,Entity
Upper motor neuron dysfunction,Entity
Abnormal eye morphology,Entity
Abnormality of optic chiasm morphology,Entity
taeniasis,Entity
BDH1,Entity
XYLB,Entity
Bronchiectasis,Entity
Recurrent herpes,Entity
B lymphocytopenia,Entity
Carotid artery dilatation,Entity
Recurrent Aspergillus infections,Entity
Medial calcification of large arteries,Entity
Abnormal serum interferon-gamma level,Entity
intrahepatic bile duct cancer,Entity
gallbladder rhabdomyosarcoma,Entity
intestinal tuberculosis,Entity
esophageal tuberculosis,Entity
anus leiomyoma,Entity
Follicular hyperplasia,Entity
Mediastinal lymphadenopathy,Entity
functional pancreatic neuroendocrine tumor,Entity
DHCR7,Entity
Psychotic episodes,Entity
Motor axonal neuropathy,Entity
Dark urine,Entity
Brain imaging abnormality,Entity
Abnormality of the knee,Entity
TRMU,Entity
Abnormal paranasal sinus morphology,Entity
Chorioretinal coloboma,Entity
mixed dermis disorder,Entity
GHSR,Entity
Abnormal serum interleukin level,Entity
Bilateral tonic-clonic seizure,Entity
Inappropriate antidiuretic hormone secretion,Entity
Chronic hepatic failure,Entity
Abnormal natural killer cell count,Entity
Attention deficit hyperactivity disorder,Entity
perforation of bile duct,Entity
fibrosis of bile duct,Entity
hepatitis A virus infection,Entity
hard palate cancer,Entity
face disease,Entity
Positive Romberg sign,Entity
hypopharynx squamous cell carcinoma,Entity
ZFP57,Entity
undifferentiated pancreatic carcinoma with osteoclast-like giant cells,Entity
Annular pancreas,Entity
Abnormality of the pulmonary artery,Entity
non-syndromic gastroduodenal malformation,Entity
extrahepatic bile duct leiomyoma,Entity
Iopanoic acid,Entity
Iodamide,Entity
muscle cancer,Entity
submandibular gland adenoid cystic carcinoma,Entity
Blastocystis infectious disease,Entity
amebic dysentery,Entity
Mungan syndrome,Entity
TMEM18,Entity
carcinoma of lip,Entity
Moyamoya phenomenon,Entity
MYMY1,Entity
SLC2A10,Entity
cecum cancer,Entity
ascending colon cancer,Entity
transverse colon cancer,Entity
LIPA,Entity
PDYN,Entity
F2RL3,Entity
KANK1,Entity
HOGA1,Entity
MIR143,Entity
MIR361,Entity
MIR411,Entity
MIR875,Entity
ATP8B1,Entity
EEG with generalized epileptiform discharges,Entity
Aeromonas hydrophila infectious disease,Entity
portal vein thrombosis,Entity
Increased serum bile acid concentration,Entity
Abnormality of the digestive system,Entity
Neonatal respiratory distress,Entity
Pruritus on foot,Entity
Palmar pruritus,Entity
extragonadal germ cell cancer,Entity
gastric choriocarcinoma,Entity
Abnormal T cell count,Entity
Hoarse voice,Entity
gallbladder signet ring cell adenocarcinoma,Entity
gallbladder pleomorphic giant cell adenocarcinoma,Entity
Fasting hyperinsulinemia,Entity
Distal lower limb muscle weakness,Entity
primary bone lymphoma,Entity
benign insulitis,Entity
lymphoid system disease,Entity
Prominent metopic ridge,Entity
NKX2-2,Entity
pancreatic intraductal papillary-mucinous carcinoma,Entity
solid pseudopapillary carcinoma of pancreas,Entity
osteoclastic giant cell tumor of pancreas,Entity
chronic diarrhea due to glucoamylase deficiency,Entity
Cerebral cortical atrophy,Entity
epiglottis cancer,Entity
carcinoma in situ of hypopharynx,Entity
Visual field defect,Entity
stiff-person syndrome,Entity
ADAMTS9,Entity
minor salivary gland carcinoma,Entity
Abdominal cramps,Entity
vibrio infectious disease,Entity
Gallbladder dysfunction,Entity
Mechanical ileus,Entity
granulomatous hepatitis,Entity
fulminant viral hepatitis,Entity
idiopathic peliosis hepatis,Entity
Downslanted palpebral fissures,Entity
Craniosynostosis,Entity
Frontal bossing,Entity
Stage 5 chronic kidney disease,Entity
parotid gland acinic cell carcinoma,Entity
parotid gland adenoid cystic carcinoma,Entity
parotid gland squamous cell carcinoma,Entity
mucoepidermoid carcinoma of parotid gland,Entity
